age,gender,time_on_site,pages_viewed,previous_purchases,cart_items,discount_seen,ad_clicked,returning_user,avg_session_time,bounce_rate,purchase,device_Desktop,device_Mobile,device_Tablet
52.0,0,11.24,12.0,0.0,9.0,0.0,1.0,0.0,10.94,47.56,1.0,1,0,0
42.0,0,24.98,2.0,6.0,3.0,1.0,1.0,0.0,16.29,15.69,1.0,0,1,0
46.0,0,1.28,11.0,13.0,1.0,1.0,1.0,0.0,0.9,86.97,1.0,0,1,0
35.0,0,24.14,13.0,3.0,4.0,1.0,0.0,1.0,12.7,67.39,1.0,0,1,0
35.0,0,17.57,11.0,4.0,7.0,0.0,1.0,1.0,14.62,63.25,1.0,0,1,0
19.0,1,29.6,9.0,14.0,3.0,1.0,0.0,0.0,36.35,65.17,1.0,0,1,0
52.0,1,18.09,16.0,11.0,1.0,0.0,0.0,0.0,26.58,24.51,1.0,0,1,0
33.0,0,2.61,5.0,0.0,8.0,1.0,1.0,1.0,1.65,49.23,1.0,0,0,1
58.0,0,2.47,12.0,1.0,5.0,1.0,1.0,1.0,2.11,32.6,1.0,0,1,0
53.0,1,26.61,3.0,11.0,2.0,0.0,1.0,0.0,18.13,49.5,1.0,0,1,0
50.0,1,25.4,16.0,3.0,5.0,0.0,0.0,1.0,32.03,58.88,1.0,0,1,0
21.0,0,11.03,19.0,1.0,4.0,1.0,0.0,1.0,15.66,71.73,1.0,1,0,0
50.0,0,18.92,17.0,13.0,5.0,0.0,0.0,0.0,11.62,49.5,1.0,0,1,0
31.0,1,15.2,11.0,13.0,8.0,0.0,1.0,0.0,21.33,48.37,1.0,1,0,0
38.0,1,29.05,19.0,12.0,4.0,0.0,0.0,0.0,22.41,80.49,1.0,1,0,0
37.0,0,28.55,18.0,0.0,8.0,1.0,0.0,1.0,20.64,61.54,1.0,0,1,0
25.0,1,29.53,9.0,9.0,0.0,0.0,0.0,0.0,16.44,49.5,1.0,0,1,0
24.0,1,26.13,13.0,0.0,9.0,1.0,0.0,0.0,15.17,29.07,1.0,0,0,1
39.0,0,27.38,6.0,5.0,3.0,0.0,1.0,1.0,15.59,82.7,1.0,1,0,0
34.0,0,7.3,3.0,1.0,0.0,0.0,1.0,1.0,6.91,94.12,0.0,1,0,0
50.0,0,25.1,12.0,2.0,1.0,1.0,1.0,0.0,29.08,54.8,1.0,0,1,0
29.0,1,21.56,9.0,4.0,1.0,1.0,0.0,0.0,14.76,38.55,1.0,0,1,0
39.0,0,28.92,9.0,2.0,9.0,0.0,0.0,0.0,20.75,62.5,1.0,0,1,0
39.0,1,17.57,15.0,5.0,5.0,1.0,1.0,1.0,11.82,48.35,1.0,0,1,0
47.0,0,3.47,1.0,6.0,0.0,1.0,1.0,1.0,4.53,84.17,1.0,0,1,0
55.0,0,18.32,18.0,9.0,9.0,0.0,0.0,0.0,11.67,83.3,1.0,1,0,0
55.0,1,20.91,15.0,5.0,2.0,0.0,0.0,0.0,11.99,45.62,1.0,0,1,0
25.0,1,7.39,8.0,1.0,5.0,1.0,0.0,1.0,3.97,80.46,1.0,1,0,0
44.0,0,12.43,11.0,8.0,0.0,0.0,1.0,1.0,6.71,19.3,1.0,1,0,0
44.0,0,18.36,17.0,1.0,0.0,1.0,0.0,0.0,19.22,37.39,1.0,0,1,0
51.0,1,11.85,14.0,5.0,2.0,1.0,1.0,1.0,7.04,7.96,1.0,1,0,0
38.0,0,11.87,19.0,8.0,8.0,1.0,1.0,1.0,8.58,80.78,1.0,0,1,0
47.0,1,4.86,5.0,8.0,1.0,0.0,0.0,0.0,6.48,97.52,1.0,1,0,0
50.0,1,28.28,2.0,1.0,5.0,1.0,0.0,1.0,41.52,57.68,1.0,0,1,0
45.0,0,22.76,15.0,8.0,2.0,0.0,1.0,1.0,30.97,76.65,1.0,0,1,0
50.0,1,1.04,19.0,7.0,5.0,1.0,0.0,1.0,1.52,40.16,1.0,1,0,0
22.0,1,23.2,16.0,13.0,6.0,1.0,0.0,1.0,27.15,56.16,1.0,0,1,0
36.0,1,22.45,13.0,6.0,6.0,1.0,0.0,0.0,33.39,34.74,1.0,0,0,1
21.0,0,1.28,10.0,12.0,1.0,0.0,1.0,1.0,1.28,69.68,1.0,0,1,0
52.0,1,11.72,10.0,10.0,2.0,0.0,1.0,1.0,15.17,24.62,1.0,0,1,0
34.0,0,18.6,19.0,7.0,3.0,1.0,1.0,0.0,27.37,15.32,1.0,0,1,0
45.0,0,14.13,7.0,9.0,7.0,1.0,0.0,1.0,17.09,89.86,1.0,0,1,0
47.0,0,23.56,12.0,7.0,4.0,0.0,0.0,0.0,34.32,86.43,1.0,0,1,0
46.0,1,13.34,13.0,0.0,0.0,1.0,1.0,1.0,10.05,83.5,1.0,1,0,0
23.0,1,5.46,13.0,8.0,8.0,0.0,0.0,1.0,4.37,82.15,1.0,1,0,0
52.0,0,29.32,14.0,5.0,0.0,1.0,1.0,1.0,26.31,72.95,1.0,1,0,0
58.0,0,8.02,15.0,0.0,1.0,1.0,0.0,0.0,7.74,87.48,1.0,0,0,1
54.0,1,21.81,2.0,0.0,6.0,0.0,1.0,1.0,30.48,21.02,1.0,0,1,0
41.0,0,5.15,6.0,12.0,2.0,0.0,1.0,0.0,7.15,87.04,1.0,1,0,0
46.0,0,10.54,9.0,6.0,5.0,0.0,0.0,0.0,12.2,91.78,1.0,0,1,0
48.0,1,13.82,15.0,9.0,7.0,1.0,1.0,1.0,10.12,71.6,1.0,1,0,0
52.0,0,6.57,16.0,1.0,4.0,1.0,0.0,1.0,4.86,59.94,1.0,0,1,0
50.0,1,14.05,2.0,5.0,0.0,0.0,1.0,0.0,15.9,23.61,1.0,0,0,1
38.0,1,5.56,3.0,12.0,9.0,1.0,0.0,0.0,5.58,86.62,1.0,1,0,0
49.0,0,17.21,8.0,4.0,2.0,1.0,1.0,0.0,13.05,57.68,1.0,0,0,1
40.0,1,20.25,8.0,4.0,1.0,1.0,1.0,0.0,13.53,61.07,1.0,1,0,0
50.0,1,2.81,7.0,9.0,5.0,0.0,1.0,0.0,3.44,60.66,1.0,0,0,1
20.0,1,26.26,11.0,14.0,4.0,0.0,1.0,0.0,34.49,86.68,1.0,1,0,0
35.0,0,6.37,13.0,11.0,6.0,1.0,0.0,0.0,4.85,13.7,1.0,0,1,0
42.0,0,7.54,10.0,5.0,1.0,1.0,1.0,0.0,6.97,6.17,1.0,0,1,0
59.0,0,20.18,9.0,13.0,5.0,1.0,1.0,0.0,24.49,22.4,1.0,0,1,0
48.0,1,14.59,16.0,10.0,4.0,0.0,1.0,1.0,14.14,49.18,1.0,0,1,0
20.0,1,15.48,5.0,7.0,5.0,0.0,1.0,0.0,22.62,46.94,1.0,0,1,0
57.0,0,4.72,14.0,4.0,4.0,0.0,1.0,0.0,2.97,51.2,1.0,0,1,0
41.0,0,24.37,1.0,7.0,6.0,0.0,0.0,0.0,33.01,11.43,1.0,0,1,0
49.0,1,18.89,19.0,4.0,4.0,0.0,0.0,0.0,15.23,79.29,1.0,0,0,1
39.0,0,15.74,17.0,9.0,6.0,1.0,0.0,1.0,5.85,30.21,1.0,0,0,1
40.0,0,11.85,14.0,14.0,0.0,1.0,1.0,0.0,8.93,91.32,1.0,0,1,0
19.0,0,24.5,13.0,5.0,8.0,0.0,0.0,1.0,35.93,84.0,1.0,0,1,0
44.0,0,17.48,8.0,7.0,5.0,0.0,0.0,1.0,9.62,6.35,1.0,0,1,0
59.0,0,4.15,3.0,1.0,8.0,0.0,1.0,1.0,4.21,5.36,1.0,0,1,0
19.0,1,11.81,1.0,6.0,0.0,0.0,0.0,1.0,16.66,62.9,1.0,1,0,0
43.0,0,8.04,19.0,2.0,1.0,1.0,1.0,0.0,7.8,7.73,1.0,0,1,0
34.0,0,16.01,15.0,8.0,6.0,1.0,0.0,1.0,21.46,57.18,1.0,0,1,0
57.0,1,25.46,8.0,9.0,3.0,1.0,0.0,0.0,36.91,7.92,1.0,1,0,0
50.0,1,13.65,9.0,6.0,5.0,1.0,0.0,0.0,7.75,47.93,1.0,1,0,0
26.0,1,13.57,13.0,14.0,0.0,0.0,0.0,0.0,13.42,41.91,1.0,0,1,0
56.0,1,27.26,12.0,2.0,4.0,0.0,1.0,1.0,32.34,59.09,1.0,1,0,0
46.0,0,17.71,9.0,14.0,5.0,0.0,0.0,1.0,23.59,35.62,1.0,0,1,0
59.0,0,17.42,11.0,7.0,5.0,1.0,1.0,0.0,11.55,14.0,1.0,0,1,0
43.0,0,8.6,5.0,9.0,6.0,1.0,1.0,1.0,9.17,84.21,1.0,0,1,0
52.0,0,18.62,19.0,1.0,2.0,1.0,0.0,1.0,12.34,29.93,1.0,0,1,0
42.0,1,15.74,18.0,9.0,5.0,1.0,1.0,1.0,22.22,6.75,1.0,0,1,0
39.0,1,12.51,11.0,11.0,1.0,1.0,1.0,0.0,9.82,50.06,1.0,0,1,0
30.0,0,29.73,11.0,7.0,9.0,0.0,1.0,1.0,22.86,87.77,1.0,1,0,0
24.0,0,26.57,6.0,6.0,3.0,1.0,1.0,0.0,33.74,28.07,1.0,1,0,0
53.0,0,22.74,1.0,11.0,9.0,1.0,0.0,1.0,30.52,45.08,1.0,0,1,0
37.0,0,16.58,9.0,4.0,8.0,1.0,1.0,1.0,13.98,40.26,1.0,0,1,0
18.0,1,14.4,7.0,3.0,6.0,0.0,1.0,1.0,14.42,4.84,1.0,1,0,0
25.0,0,6.36,6.0,10.0,1.0,1.0,0.0,0.0,7.59,86.83,1.0,0,1,0
33.0,1,9.87,10.0,9.0,5.0,1.0,1.0,1.0,12.29,75.89,1.0,0,0,1
31.0,1,23.44,5.0,11.0,3.0,0.0,1.0,0.0,29.77,49.5,1.0,1,0,0
29.0,1,14.16,1.0,13.0,7.0,0.0,1.0,0.0,12.61,13.22,1.0,0,1,0
40.0,1,26.59,15.0,9.0,7.0,0.0,1.0,1.0,27.56,1.06,1.0,0,1,0
32.0,0,5.29,5.0,0.0,0.0,1.0,0.0,1.0,3.22,98.57,0.0,0,1,0
45.0,0,15.74,6.0,12.0,7.0,1.0,0.0,0.0,22.8,41.62,1.0,0,1,0
51.0,0,19.76,5.0,3.0,9.0,1.0,0.0,0.0,23.74,93.04,1.0,0,1,0
19.0,0,15.99,17.0,5.0,6.0,1.0,1.0,1.0,14.0,42.01,1.0,1,0,0
49.0,1,26.79,18.0,14.0,0.0,0.0,0.0,1.0,23.83,10.38,1.0,0,1,0
40.0,1,15.74,4.0,5.0,2.0,0.0,0.0,1.0,17.54,34.33,1.0,0,1,0
39.0,1,4.36,2.0,1.0,4.0,0.0,1.0,0.0,4.17,41.82,1.0,0,1,0
42.0,0,4.77,8.0,8.0,2.0,0.0,1.0,1.0,5.6,17.66,1.0,0,1,0
39.0,1,4.78,5.0,12.0,2.0,1.0,1.0,1.0,6.94,5.35,1.0,0,1,0
39.0,1,20.75,4.0,12.0,5.0,0.0,1.0,0.0,23.81,31.65,1.0,0,1,0
59.0,1,11.81,14.0,0.0,7.0,1.0,1.0,0.0,13.59,53.93,1.0,0,1,0
23.0,1,22.27,4.0,3.0,8.0,1.0,0.0,1.0,28.65,25.53,1.0,1,0,0
32.0,0,12.76,8.0,3.0,4.0,0.0,1.0,0.0,12.89,95.87,1.0,0,1,0
54.0,1,19.2,3.0,1.0,0.0,1.0,1.0,0.0,10.22,48.14,1.0,1,0,0
50.0,1,23.33,14.0,7.0,0.0,1.0,1.0,1.0,32.43,13.03,1.0,0,1,0
25.0,0,16.9,18.0,10.0,8.0,1.0,0.0,1.0,15.25,41.35,1.0,0,1,0
22.0,0,16.65,12.0,1.0,0.0,0.0,1.0,0.0,24.72,70.77,1.0,0,1,0
56.0,0,3.56,15.0,1.0,8.0,1.0,0.0,0.0,3.23,48.71,1.0,1,0,0
21.0,1,12.91,9.0,14.0,2.0,1.0,0.0,1.0,15.08,33.12,1.0,0,1,0
23.0,1,16.83,2.0,1.0,2.0,1.0,1.0,1.0,16.15,10.63,1.0,0,1,0
49.0,1,14.4,1.0,14.0,3.0,0.0,0.0,0.0,10.55,45.96,1.0,0,1,0
47.0,1,27.12,15.0,0.0,4.0,1.0,1.0,0.0,38.8,9.74,1.0,0,1,0
52.0,0,27.29,15.0,12.0,5.0,1.0,0.0,1.0,30.76,37.09,1.0,0,1,0
57.0,1,24.84,8.0,4.0,5.0,1.0,1.0,1.0,23.61,11.62,1.0,1,0,0
33.0,1,15.74,3.0,10.0,9.0,0.0,1.0,0.0,7.65,67.62,1.0,0,1,0
30.0,0,21.8,2.0,3.0,8.0,0.0,1.0,0.0,32.68,49.5,1.0,1,0,0
59.0,0,12.46,4.0,1.0,0.0,0.0,0.0,1.0,17.38,24.35,1.0,0,1,0
47.0,0,7.75,18.0,0.0,8.0,1.0,0.0,1.0,7.15,7.47,1.0,1,0,0
36.0,1,15.74,12.0,0.0,3.0,1.0,0.0,1.0,7.35,34.7,1.0,1,0,0
34.0,1,3.06,18.0,1.0,6.0,1.0,0.0,1.0,1.62,56.05,1.0,0,1,0
36.0,1,10.62,10.0,0.0,5.0,1.0,1.0,0.0,6.92,76.79,1.0,1,0,0
45.0,1,14.36,8.0,8.0,8.0,1.0,0.0,0.0,14.85,40.29,1.0,1,0,0
43.0,1,28.71,18.0,14.0,1.0,0.0,0.0,1.0,37.78,36.59,1.0,0,1,0
54.0,0,10.09,17.0,1.0,1.0,0.0,0.0,1.0,8.71,90.83,1.0,0,1,0
43.0,0,27.17,19.0,2.0,6.0,1.0,0.0,0.0,25.38,44.97,1.0,1,0,0
40.0,1,7.64,6.0,8.0,8.0,0.0,0.0,1.0,7.44,44.72,1.0,0,1,0
26.0,1,6.54,14.0,4.0,4.0,0.0,0.0,0.0,3.38,41.0,1.0,0,1,0
39.0,1,16.05,5.0,13.0,6.0,1.0,0.0,1.0,10.87,36.32,1.0,1,0,0
18.0,1,20.5,8.0,12.0,7.0,1.0,0.0,1.0,20.52,72.85,1.0,0,1,0
18.0,1,2.29,8.0,7.0,7.0,0.0,0.0,0.0,1.78,28.18,1.0,1,0,0
51.0,0,7.41,18.0,6.0,3.0,0.0,1.0,0.0,7.58,37.88,1.0,1,0,0
49.0,0,14.21,9.0,14.0,9.0,1.0,1.0,0.0,8.64,28.23,1.0,0,0,1
42.0,0,10.6,14.0,13.0,6.0,1.0,1.0,1.0,13.81,57.03,1.0,0,1,0
57.0,1,21.67,14.0,5.0,0.0,1.0,0.0,1.0,27.82,96.04,1.0,0,1,0
18.0,1,15.82,14.0,12.0,3.0,0.0,1.0,0.0,18.51,39.03,1.0,0,1,0
33.0,0,5.65,17.0,1.0,4.0,0.0,1.0,1.0,5.83,96.82,1.0,0,1,0
56.0,0,26.94,2.0,13.0,5.0,1.0,1.0,1.0,23.97,65.67,1.0,0,1,0
22.0,1,9.49,14.0,12.0,6.0,1.0,1.0,0.0,11.22,79.54,1.0,0,1,0
39.0,0,22.2,12.0,3.0,5.0,1.0,1.0,1.0,28.46,33.3,1.0,0,1,0
46.0,0,23.62,16.0,8.0,3.0,1.0,1.0,0.0,30.91,22.44,1.0,0,1,0
20.0,1,28.93,6.0,6.0,2.0,1.0,1.0,0.0,24.52,49.5,1.0,1,0,0
29.0,0,15.46,18.0,2.0,5.0,0.0,0.0,1.0,10.73,99.08,1.0,1,0,0
43.0,0,15.74,7.0,5.0,9.0,0.0,0.0,1.0,15.88,71.02,1.0,1,0,0
33.0,0,10.71,2.0,7.0,4.0,1.0,0.0,0.0,5.44,68.16,1.0,0,0,1
54.0,1,20.67,13.0,7.0,2.0,1.0,1.0,1.0,19.08,45.01,1.0,0,1,0
39.0,0,14.44,8.0,7.0,3.0,1.0,0.0,1.0,11.17,87.95,1.0,0,0,1
46.0,0,13.69,12.0,12.0,1.0,0.0,0.0,1.0,17.66,69.7,1.0,1,0,0
31.0,0,25.81,1.0,7.0,8.0,1.0,1.0,0.0,30.32,67.49,1.0,0,1,0
45.0,1,2.45,9.0,9.0,5.0,0.0,1.0,0.0,1.29,29.25,1.0,0,1,0
22.0,1,26.58,8.0,14.0,9.0,0.0,1.0,1.0,17.13,95.77,1.0,0,1,0
47.0,0,25.71,9.0,5.0,2.0,1.0,1.0,1.0,26.79,25.04,1.0,0,1,0
22.0,1,15.68,10.0,10.0,7.0,1.0,0.0,0.0,17.53,52.37,1.0,0,1,0
29.0,0,15.22,13.0,14.0,7.0,1.0,0.0,1.0,19.31,33.96,1.0,0,1,0
33.0,1,11.49,14.0,9.0,0.0,1.0,1.0,0.0,16.87,18.08,1.0,1,0,0
43.0,1,29.83,4.0,10.0,4.0,1.0,1.0,0.0,35.85,14.41,1.0,0,1,0
43.0,0,4.22,17.0,2.0,4.0,0.0,1.0,0.0,4.41,29.29,1.0,0,1,0
38.0,0,18.12,9.0,8.0,2.0,0.0,0.0,0.0,16.57,68.9,1.0,1,0,0
56.0,0,20.77,15.0,13.0,1.0,1.0,1.0,0.0,25.72,97.48,1.0,0,1,0
53.0,1,28.1,4.0,13.0,0.0,1.0,0.0,1.0,40.32,85.33,1.0,0,0,1
50.0,0,23.63,2.0,13.0,3.0,1.0,1.0,1.0,21.81,21.8,1.0,0,1,0
47.0,1,19.67,13.0,2.0,5.0,1.0,0.0,1.0,21.33,7.84,1.0,0,0,1
54.0,1,4.39,4.0,11.0,1.0,1.0,0.0,0.0,3.1,68.67,1.0,0,1,0
40.0,0,11.84,18.0,11.0,4.0,0.0,1.0,0.0,16.07,3.0,1.0,0,1,0
27.0,1,5.03,16.0,14.0,9.0,0.0,1.0,1.0,6.1,85.91,1.0,0,1,0
22.0,0,26.56,10.0,3.0,1.0,0.0,1.0,1.0,22.7,82.55,1.0,1,0,0
53.0,1,22.74,2.0,7.0,0.0,0.0,0.0,0.0,31.25,79.37,1.0,1,0,0
51.0,0,22.97,14.0,9.0,9.0,1.0,0.0,0.0,33.79,55.24,1.0,0,1,0
48.0,1,19.92,2.0,0.0,9.0,1.0,1.0,1.0,15.71,97.35,1.0,0,0,1
27.0,1,15.7,18.0,1.0,9.0,1.0,1.0,1.0,10.78,45.84,1.0,0,1,0
36.0,0,5.35,1.0,5.0,9.0,1.0,0.0,0.0,7.13,98.65,1.0,1,0,0
49.0,1,10.56,13.0,13.0,8.0,0.0,1.0,0.0,11.43,88.19,1.0,1,0,0
18.0,0,4.97,6.0,12.0,1.0,1.0,1.0,0.0,6.88,12.65,1.0,0,1,0
22.0,1,22.02,17.0,13.0,9.0,0.0,0.0,0.0,18.66,89.49,1.0,0,1,0
21.0,1,5.65,17.0,11.0,3.0,1.0,0.0,0.0,6.11,30.49,1.0,0,0,1
33.0,1,21.36,11.0,0.0,2.0,1.0,0.0,1.0,23.01,76.83,1.0,0,0,1
41.0,0,21.08,6.0,11.0,0.0,1.0,0.0,0.0,14.51,0.02,1.0,0,0,1
33.0,0,14.32,3.0,8.0,7.0,1.0,0.0,1.0,21.36,27.58,1.0,0,0,1
19.0,0,4.92,14.0,7.0,5.0,0.0,1.0,0.0,5.73,75.84,1.0,0,1,0
45.0,0,10.13,6.0,1.0,7.0,1.0,0.0,0.0,11.79,97.23,1.0,1,0,0
49.0,0,10.28,17.0,13.0,0.0,1.0,0.0,0.0,8.19,17.1,1.0,0,1,0
44.0,1,21.31,3.0,1.0,5.0,1.0,1.0,0.0,24.51,45.94,1.0,0,0,1
37.0,1,4.3,17.0,7.0,3.0,1.0,1.0,0.0,5.73,58.72,1.0,0,1,0
41.0,0,25.04,19.0,11.0,2.0,1.0,0.0,0.0,32.89,95.26,1.0,0,1,0
29.0,1,23.07,18.0,10.0,0.0,0.0,0.0,1.0,32.75,45.33,1.0,0,1,0
52.0,1,6.4,5.0,7.0,9.0,1.0,0.0,0.0,4.15,93.35,1.0,0,1,0
50.0,1,21.86,15.0,0.0,0.0,1.0,0.0,0.0,14.93,97.82,1.0,0,1,0
50.0,1,20.39,3.0,13.0,6.0,0.0,1.0,0.0,24.68,94.16,1.0,1,0,0
54.0,0,22.7,8.0,4.0,5.0,1.0,1.0,0.0,29.69,74.87,1.0,1,0,0
29.0,1,6.48,7.0,14.0,2.0,1.0,0.0,0.0,7.61,12.62,1.0,0,1,0
20.0,0,5.57,18.0,10.0,1.0,1.0,1.0,0.0,3.58,60.24,1.0,1,0,0
18.0,0,7.86,10.0,1.0,9.0,1.0,1.0,0.0,8.61,75.35,1.0,1,0,0
50.0,1,11.61,10.0,0.0,2.0,1.0,0.0,1.0,14.49,95.49,1.0,0,1,0
57.0,0,24.02,19.0,2.0,7.0,1.0,1.0,1.0,15.3,77.8,1.0,0,1,0
27.0,1,22.4,1.0,14.0,6.0,1.0,0.0,1.0,12.45,53.89,1.0,1,0,0
46.0,1,27.84,2.0,12.0,6.0,0.0,1.0,1.0,21.01,20.52,1.0,1,0,0
30.0,1,2.7,1.0,2.0,4.0,1.0,0.0,1.0,1.6,45.71,1.0,0,1,0
29.0,0,1.34,9.0,12.0,9.0,1.0,0.0,1.0,0.87,63.83,1.0,1,0,0
48.0,0,21.28,15.0,9.0,2.0,1.0,0.0,1.0,14.97,32.46,1.0,0,1,0
19.0,0,9.1,18.0,8.0,0.0,0.0,1.0,1.0,9.38,45.65,1.0,0,1,0
52.0,1,10.69,18.0,9.0,0.0,1.0,1.0,0.0,7.01,1.74,1.0,0,1,0
40.0,1,16.86,7.0,0.0,5.0,1.0,1.0,1.0,18.62,87.9,1.0,0,1,0
34.0,1,3.97,10.0,10.0,3.0,1.0,0.0,1.0,3.14,3.48,1.0,1,0,0
43.0,0,19.64,18.0,1.0,6.0,0.0,1.0,1.0,15.92,40.93,1.0,0,0,1
25.0,1,10.43,19.0,8.0,9.0,1.0,1.0,1.0,15.3,51.1,1.0,0,1,0
46.0,1,19.35,5.0,13.0,9.0,0.0,0.0,0.0,25.25,97.24,1.0,0,1,0
43.0,0,25.19,10.0,4.0,9.0,0.0,0.0,1.0,23.28,93.52,1.0,1,0,0
27.0,0,15.74,18.0,8.0,0.0,1.0,0.0,0.0,5.65,64.64,1.0,1,0,0
43.0,0,28.0,13.0,5.0,5.0,1.0,1.0,1.0,17.21,58.41,1.0,1,0,0
51.0,1,16.39,5.0,9.0,6.0,0.0,0.0,1.0,22.04,36.66,1.0,1,0,0
58.0,1,27.76,15.0,9.0,0.0,1.0,0.0,0.0,13.99,4.11,1.0,0,1,0
24.0,1,7.02,19.0,2.0,1.0,0.0,1.0,0.0,4.52,26.77,1.0,1,0,0
21.0,0,18.53,11.0,7.0,8.0,1.0,1.0,0.0,19.16,84.77,1.0,0,1,0
28.0,0,12.71,9.0,12.0,8.0,1.0,1.0,1.0,8.75,64.83,1.0,0,1,0
46.0,0,23.45,16.0,8.0,5.0,0.0,0.0,0.0,26.56,81.44,1.0,0,1,0
53.0,0,18.57,11.0,1.0,3.0,1.0,0.0,0.0,9.35,83.7,1.0,0,1,0
42.0,1,15.34,2.0,8.0,6.0,0.0,1.0,0.0,9.18,6.22,1.0,0,0,1
38.0,1,27.48,8.0,3.0,4.0,1.0,0.0,0.0,34.75,33.71,1.0,1,0,0
53.0,1,11.94,5.0,7.0,2.0,0.0,0.0,0.0,12.85,67.6,1.0,0,1,0
27.0,1,7.38,11.0,4.0,3.0,0.0,1.0,0.0,3.83,85.31,1.0,0,1,0
54.0,1,18.63,11.0,12.0,1.0,1.0,1.0,0.0,13.15,80.14,1.0,0,1,0
26.0,1,19.1,9.0,5.0,5.0,0.0,0.0,1.0,14.11,42.21,1.0,0,1,0
41.0,1,13.73,11.0,3.0,2.0,0.0,1.0,0.0,18.52,93.21,1.0,1,0,0
52.0,1,15.11,5.0,4.0,6.0,1.0,0.0,1.0,16.36,30.07,1.0,0,0,1
52.0,0,28.83,9.0,11.0,3.0,0.0,1.0,0.0,30.02,37.58,1.0,0,0,1
53.0,0,22.25,1.0,0.0,7.0,0.0,1.0,1.0,13.05,18.14,1.0,1,0,0
35.0,1,4.21,10.0,14.0,0.0,0.0,0.0,0.0,4.87,22.69,1.0,1,0,0
56.0,0,7.15,8.0,11.0,8.0,0.0,0.0,0.0,4.69,0.87,1.0,0,1,0
49.0,1,29.29,19.0,2.0,2.0,0.0,0.0,1.0,14.3,30.85,1.0,0,1,0
41.0,1,22.07,16.0,13.0,2.0,1.0,1.0,1.0,14.3,30.66,1.0,0,1,0
40.0,0,27.54,13.0,3.0,4.0,1.0,0.0,1.0,36.96,6.73,1.0,0,1,0
49.0,1,9.81,5.0,0.0,9.0,1.0,1.0,0.0,12.82,34.05,1.0,1,0,0
54.0,1,22.51,18.0,12.0,0.0,0.0,0.0,1.0,15.53,30.14,1.0,0,1,0
29.0,1,21.71,9.0,2.0,2.0,1.0,0.0,0.0,30.75,79.91,1.0,0,1,0
30.0,1,9.55,4.0,3.0,3.0,0.0,0.0,0.0,4.8,15.62,1.0,0,1,0
40.0,1,16.97,14.0,13.0,1.0,1.0,0.0,0.0,14.09,72.51,1.0,0,0,1
42.0,1,19.2,7.0,13.0,5.0,1.0,0.0,0.0,10.87,13.0,1.0,0,1,0
52.0,1,14.95,12.0,8.0,9.0,0.0,0.0,0.0,18.25,49.62,1.0,1,0,0
58.0,0,24.99,7.0,2.0,3.0,1.0,0.0,0.0,25.0,73.64,1.0,1,0,0
47.0,0,25.15,11.0,10.0,0.0,0.0,0.0,1.0,16.97,60.65,1.0,0,1,0
34.0,1,25.67,15.0,2.0,2.0,0.0,1.0,1.0,15.02,64.59,1.0,0,1,0
37.0,0,24.3,7.0,3.0,6.0,0.0,1.0,0.0,17.64,20.64,1.0,1,0,0
42.0,1,15.15,17.0,8.0,2.0,0.0,1.0,0.0,21.52,82.74,1.0,0,1,0
39.0,1,12.06,5.0,8.0,5.0,1.0,0.0,0.0,14.2,95.21,1.0,0,0,1
30.0,1,25.11,8.0,0.0,5.0,0.0,1.0,1.0,18.64,15.44,1.0,0,1,0
36.0,1,15.22,10.0,14.0,0.0,0.0,1.0,1.0,21.21,88.83,1.0,0,1,0
53.0,0,8.14,6.0,7.0,1.0,0.0,0.0,1.0,5.18,49.5,1.0,1,0,0
29.0,1,15.71,2.0,9.0,9.0,0.0,0.0,0.0,18.67,69.88,1.0,1,0,0
58.0,1,5.11,5.0,12.0,5.0,1.0,1.0,0.0,4.73,50.67,1.0,0,0,1
36.0,0,21.06,10.0,0.0,1.0,0.0,1.0,1.0,16.18,79.33,1.0,1,0,0
29.0,1,10.74,3.0,1.0,1.0,1.0,1.0,0.0,8.19,4.53,1.0,0,0,1
26.0,0,8.56,13.0,9.0,3.0,1.0,1.0,1.0,8.57,32.37,1.0,1,0,0
24.0,1,28.74,16.0,7.0,7.0,0.0,0.0,1.0,41.14,4.75,1.0,1,0,0
45.0,1,23.53,15.0,4.0,5.0,1.0,0.0,0.0,29.23,94.17,1.0,0,1,0
31.0,0,23.83,2.0,10.0,7.0,0.0,1.0,1.0,27.69,17.02,1.0,0,1,0
48.0,1,19.09,3.0,12.0,3.0,0.0,1.0,0.0,26.26,42.46,1.0,0,0,1
36.0,0,25.34,18.0,14.0,2.0,0.0,1.0,1.0,27.12,64.14,1.0,0,1,0
33.0,0,23.02,15.0,10.0,6.0,1.0,1.0,0.0,15.93,46.15,1.0,0,1,0
22.0,0,18.36,5.0,13.0,6.0,0.0,0.0,1.0,27.12,53.65,1.0,0,1,0
52.0,0,28.87,11.0,11.0,1.0,1.0,0.0,1.0,29.87,20.4,1.0,0,1,0
29.0,0,6.56,3.0,12.0,0.0,0.0,1.0,0.0,5.35,6.7,1.0,0,1,0
42.0,1,28.36,9.0,5.0,7.0,0.0,0.0,1.0,36.25,25.74,1.0,0,1,0
38.0,0,12.64,7.0,1.0,2.0,0.0,1.0,1.0,12.18,31.72,1.0,1,0,0
53.0,0,16.32,2.0,9.0,5.0,1.0,1.0,1.0,8.36,41.58,1.0,0,1,0
